TITLE="Integrated loads convergence history"
VARIABLES="R-time", "P-Time", "Fn_x", "Fn_y", "Fn_z", "Mn_x", "Mn_y", "Mn_z", "Ft_x", "Ft_y", "Ft_z", "Mt_x", "Mt_y", "Mt_z"
   2004     10  0.91146777E-04 -0.12414315E-03  0.13468821E-02  0.39002830E-03  0.48435285E-03  0.18887199E-04  0.82637021E-05 -0.15761387E-04 -0.12662523E-05 -0.40034046E-06 -0.38584470E-06  0.28670239E-05
   2004     20  0.91085313E-04 -0.12406825E-03  0.13468782E-02  0.39002363E-03  0.48434563E-03  0.18883430E-04  0.82671282E-05 -0.15762037E-04 -0.12671939E-05 -0.40056668E-06 -0.38625436E-06  0.28662108E-05
   2004     30  0.90964500E-04 -0.12383807E-03  0.13452130E-02  0.38965928E-03  0.48356141E-03  0.18799317E-04  0.82732073E-05 -0.15763569E-04 -0.12669766E-05 -0.40053398E-06 -0.38622369E-06  0.28649099E-05
   2004     40  0.91143555E-04 -0.12421798E-03  0.13456741E-02  0.38978253E-03  0.48370731E-03  0.18890247E-04  0.82808759E-05 -0.15766077E-04 -0.12660473E-05 -0.40036189E-06 -0.38572179E-06  0.28634801E-05
   2004     50  0.91122749E-04 -0.12414801E-03  0.13464832E-02  0.38996731E-03  0.48407669E-03  0.18894239E-04  0.82867459E-05 -0.15768451E-04 -0.12667220E-05 -0.40064840E-06 -0.38590059E-06  0.28624346E-05
   2005     10  0.93240801E-04 -0.12248209E-03  0.13465759E-02  0.40579881E-03  0.49106472E-03  0.17222399E-04  0.85616155E-05 -0.15622040E-04 -0.12668147E-05 -0.41677514E-06 -0.39306412E-06  0.27101498E-05
   2005     20  0.93182449E-04 -0.12241294E-03  0.13466735E-02  0.40582131E-03  0.49109070E-03  0.17220919E-04  0.85648911E-05 -0.15622789E-04 -0.12673695E-05 -0.41690730E-06 -0.39336733E-06  0.27093684E-05
   2005     30  0.93092319E-04 -0.12225559E-03  0.13457866E-02  0.40565239E-03  0.49054002E-03  0.17151862E-04  0.85705317E-05 -0.15624525E-04 -0.12672129E-05 -0.41689177E-06 -0.39333843E-06  0.27081796E-05
   2005     40  0.93286458E-04 -0.12265644E-03  0.13465071E-02  0.40585600E-03  0.49077732E-03  0.17242980E-04  0.85783606E-05 -0.15626913E-04 -0.12666823E-05 -0.41682484E-06 -0.39294906E-06  0.27065797E-05
   2005     50  0.93263683E-04 -0.12258750E-03  0.13473290E-02  0.40605353E-03  0.49116267E-03  0.17248132E-04  0.85845138E-05 -0.15629172E-04 -0.12674147E-05 -0.41713838E-06 -0.39315621E-06  0.27053550E-05
   2006     10  0.95354448E-04 -0.12088471E-03  0.13474163E-02  0.42177339E-03  0.49843114E-03  0.15538243E-04  0.88569200E-05 -0.15477581E-04 -0.12675072E-05 -0.43314540E-06 -0.40061483E-06  0.25476976E-05
   2006     20  0.95305632E-04 -0.12083032E-03  0.13476470E-02  0.42183474E-03  0.49850822E-03  0.15540166E-04  0.88600395E-05 -0.15478447E-04 -0.12675285E-05 -0.43312668E-06 -0.40074331E-06  0.25469621E-05
   2006     30  0.95261161E-04 -0.12076840E-03  0.13476966E-02  0.42192540E-03  0.49829512E-03  0.15490717E-04  0.88653610E-05 -0.15480261E-04 -0.12676254E-05 -0.43318339E-06 -0.40078679E-06  0.25458267E-05
   2006     40  0.95467645E-04 -0.12117716E-03  0.13486210E-02  0.42220238E-03  0.49861347E-03  0.15576386E-04  0.88732977E-05 -0.15482504E-04 -0.12674548E-05 -0.43321738E-06 -0.40053140E-06  0.25440632E-05
   2006     50  0.95446592E-04 -0.12111070E-03  0.13494077E-02  0.42240029E-03  0.49899476E-03  0.15581842E-04  0.88795720E-05 -0.15484695E-04 -0.12682222E-05 -0.43355188E-06 -0.40075457E-06  0.25427193E-05
   2007     10  0.97512992E-04 -0.11937067E-03  0.13494834E-02  0.43801589E-03  0.50654538E-03  0.13832903E-04  0.91494163E-05 -0.15327973E-04 -0.12683261E-05 -0.44944536E-06 -0.40849477E-06  0.23797434E-05
   2007     20  0.97475402E-04 -0.11933252E-03  0.13498253E-02  0.43811267E-03  0.50667193E-03  0.13838430E-04  0.91524243E-05 -0.15328936E-04 -0.12679394E-05 -0.44930416E-06 -0.40845659E-06  0.23790395E-05
   2007     30  0.97475643E-04 -0.11935661E-03  0.13506150E-02  0.43842964E-03  0.50676347E-03  0.13805522E-04  0.91575537E-05 -0.15330740E-04 -0.12683358E-05 -0.44944459E-06 -0.40860966E-06  0.23778988E-05
   2007     40  0.97689703E-04 -0.11976200E-03  0.13516206E-02  0.43875224E-03  0.50711645E-03  0.13881861E-04  0.91655132E-05 -0.15332880E-04 -0.12684006E-05 -0.44955278E-06 -0.40845960E-06  0.23760118E-05
   2007     50  0.97670373E-04 -0.11969552E-03  0.13523395E-02  0.43894151E-03  0.50747531E-03  0.13887189E-04  0.91717883E-05 -0.15335032E-04 -0.12692528E-05 -0.44992741E-06 -0.40870505E-06  0.23745971E-05
   2008     10  0.99713378E-04 -0.11791653E-03  0.13524006E-02  0.45445598E-03  0.51530927E-03  0.12098170E-04  0.94389989E-05 -0.15173225E-04 -0.12693356E-05 -0.46569676E-06 -0.41671554E-06  0.22063496E-05
   2008     20  0.99683943E-04 -0.11788713E-03  0.13527835E-02  0.45456992E-03  0.51546088E-03  0.12105506E-04  0.94419180E-05 -0.15174234E-04 -0.12687886E-05 -0.46550142E-06 -0.41658016E-06  0.22056611E-05
   2008     30  0.99711312E-04 -0.11795667E-03  0.13538131E-02  0.45498779E-03  0.51567285E-03  0.12077136E-04  0.94469374E-05 -0.15175999E-04 -0.12694680E-05 -0.46572626E-06 -0.41686008E-06  0.22044893E-05
   2008     40  0.99931615E-04 -0.11835592E-03  0.13547659E-02  0.45532139E-03  0.51599922E-03  0.12143478E-04  0.94547616E-05 -0.15178116E-04 -0.12695664E-05 -0.46585580E-06 -0.41674078E-06  0.22025603E-05
   2008     50  0.99910676E-04 -0.11828358E-03  0.13554086E-02  0.45549785E-03  0.51632803E-03  0.12148649E-04  0.94609402E-05 -0.15180262E-04 -0.12704718E-05 -0.46625729E-06 -0.41701101E-06  0.22011174E-05
   2009     10  0.10192891E-03 -0.11646346E-03  0.13554558E-02  0.47090679E-03  0.52444531E-03  0.10319172E-04  0.97254660E-05 -0.15013393E-04 -0.12705845E-05 -0.48190886E-06 -0.42532073E-06  0.20276293E-05
   2009     20  0.10190007E-03 -0.11642960E-03  0.13557830E-02  0.47100986E-03  0.52458103E-03  0.10325351E-04  0.97283350E-05 -0.15014404E-04 -0.12701828E-05 -0.48173652E-06 -0.42523486E-06  0.20269279E-05
   2009     30  0.10192694E-03 -0.11649041E-03  0.13564556E-02  0.47136313E-03  0.52465089E-03  0.10285272E-04  0.97332977E-05 -0.15016164E-04 -0.12708872E-05 -0.48196231E-06 -0.42555766E-06  0.20257275E-05
   2009     40  0.10215604E-03 -0.11688878E-03  0.13572813E-02  0.47168323E-03  0.52491399E-03  0.10343931E-04  0.97408688E-05 -0.15018353E-04 -0.12708296E-05 -0.48205855E-06 -0.42537512E-06  0.20238358E-05
   2009     50  0.10212971E-03 -0.11680617E-03  0.13578743E-02  0.47185136E-03  0.52522206E-03  0.10349006E-04  0.97468793E-05 -0.15020517E-04 -0.12718119E-05 -0.48250236E-06 -0.42566145E-06  0.20224030E-05
   2010     10  0.10412028E-03 -0.11494423E-03  0.13579107E-02  0.48714344E-03  0.53362006E-03  0.84795617E-05  0.10008664E-04 -0.14848625E-04 -0.12719460E-05 -0.49803018E-06 -0.43426525E-06  0.18437146E-05
   2010     20  0.10408442E-03 -0.11489529E-03  0.13581092E-02  0.48721237E-03  0.53370391E-03  0.84822112E-05  0.10011491E-04 -0.14849577E-04 -0.12719890E-05 -0.49797989E-06 -0.43435715E-06  0.18429769E-05
   2010     30  0.10408611E-03 -0.11490706E-03  0.13580553E-02  0.48738194E-03  0.53345004E-03  0.84203166E-05  0.10016410E-04 -0.14851368E-04 -0.12725456E-05 -0.49816823E-06 -0.43463164E-06  0.18417668E-05
   2010     40  0.10432595E-03 -0.11530996E-03  0.13587748E-02  0.48768631E-03  0.53365986E-03  0.84743550E-05  0.10023603E-04 -0.14853698E-04 -0.12723200E-05 -0.49822518E-06 -0.43436328E-06  0.18399896E-05
   2010     50  0.10429202E-03 -0.11521554E-03  0.13593587E-02  0.48785501E-03  0.53396533E-03  0.84793586E-05  0.10029351E-04 -0.14855944E-04 -0.12733789E-05 -0.49870487E-06 -0.43467753E-06  0.18386260E-05
   2011     10  0.10625250E-03 -0.11331271E-03  0.13593906E-02  0.50301673E-03  0.54264031E-03  0.65710933E-05  0.10288315E-04 -0.14679087E-04 -0.12735567E-05 -0.51411505E-06 -0.44358052E-06  0.16547963E-05
   2011     20  0.10620617E-03 -0.11324478E-03  0.13594513E-02  0.50304521E-03  0.54266424E-03  0.65696334E-05  0.10291091E-04 -0.14679981E-04 -0.12740713E-05 -0.51419867E-06 -0.44388875E-06  0.16540244E-05
   2011     30  0.10617637E-03 -0.11319995E-03  0.13587292E-02  0.50302350E-03  0.54209974E-03  0.64877170E-05  0.10295916E-04 -0.14681848E-04 -0.12742924E-05 -0.51427839E-06 -0.44404204E-06  0.16528407E-05
   2011     40  0.10642753E-03 -0.11360705E-03  0.13594300E-02  0.50333094E-03  0.54229835E-03  0.65384012E-05  0.10302630E-04 -0.14684357E-04 -0.12739997E-05 -0.51431286E-06 -0.44373631E-06  0.16512364E-05
   2011     50  0.10638699E-03 -0.11350317E-03  0.13600379E-02  0.50350993E-03  0.54261681E-03  0.65435305E-05  0.10308030E-04 -0.14686706E-04 -0.12751717E-05 -0.51483282E-06 -0.44410965E-06  0.16499877E-05
   2012     10  0.10831534E-03 -0.11156155E-03  0.13600701E-02  0.51853018E-03  0.55156456E-03  0.45978615E-05  0.10564087E-04 -0.14504937E-04 -0.12753518E-05 -0.53011023E-06 -0.45329855E-06  0.14610840E-05
   2012     20  0.10826057E-03 -0.11147938E-03  0.13600525E-02  0.51853296E-03  0.55155342E-03  0.45941804E-05  0.10566848E-04 -0.14505760E-04 -0.12761238E-05 -0.53027955E-06 -0.45372947E-06  0.14602671E-05
   2012     30  0.10821191E-03 -0.11140222E-03  0.13590712E-02  0.51842278E-03  0.55085931E-03  0.45048482E-05  0.10571509E-04 -0.14507695E-04 -0.12760107E-05 -0.53024416E-06 -0.45374588E-06  0.14591383E-05
   2012     40  0.10847396E-03 -0.11180883E-03  0.13598555E-02  0.51876382E-03  0.55109380E-03  0.45516684E-05  0.10577790E-04 -0.14510378E-04 -0.12757569E-05 -0.53027962E-06 -0.45345433E-06  0.14576982E-05
   2012     50  0.10843102E-03 -0.11170021E-03  0.13605045E-02  0.51896065E-03  0.55143396E-03  0.45573577E-05  0.10582915E-04 -0.14512834E-04 -0.12769600E-05 -0.53080564E-06 -0.45386161E-06  0.14565468E-05
   2013     10  0.11032711E-03 -0.10972184E-03  0.13605398E-02  0.53383394E-03  0.56065196E-03  0.25751563E-05  0.10835985E-04 -0.14326233E-04 -0.12771156E-05 -0.54593105E-06 -0.46332394E-06  0.12626353E-05
   2013     20  0.11027076E-03 -0.10963553E-03  0.13605357E-02  0.53383906E-03  0.56064706E-03  0.25719005E-05  0.10838748E-04 -0.14327019E-04 -0.12778544E-05 -0.54609642E-06 -0.46375316E-06  0.12617819E-05
   2013     30  0.11022711E-03 -0.10956401E-03  0.13597922E-02  0.53379237E-03  0.56005008E-03  0.24891153E-05  0.10843213E-04 -0.14328976E-04 -0.12776534E-05 -0.54602123E-06 -0.46373488E-06  0.12607040E-05
   2013     40  0.11049878E-03 -0.10996462E-03  0.13607207E-02  0.53419081E-03  0.56034933E-03  0.25307591E-05  0.10849179E-04 -0.14331747E-04 -0.12776143E-05 -0.54612446E-06 -0.46352799E-06  0.12593683E-05
   2013     50  0.11045746E-03 -0.10985577E-03  0.13614100E-02  0.53440790E-03  0.56071172E-03  0.25373744E-05  0.10854027E-04 -0.14334311E-04 -0.12789206E-05 -0.54669979E-06 -0.46398604E-06  0.12583291E-05
   2014     10  0.11232167E-03 -0.10784207E-03  0.13614499E-02  0.54913482E-03  0.57020085E-03  0.51896289E-06  0.11103978E-04 -0.14142953E-04 -0.12791225E-05 -0.56169977E-06 -0.47374391E-06  0.10595035E-05
   2014     20  0.11227008E-03 -0.10776119E-03  0.13615306E-02  0.54916693E-03  0.57023589E-03  0.51845013E-06  0.11106711E-04 -0.14143751E-04 -0.12795584E-05 -0.56177015E-06 -0.47404390E-06  0.10586489E-05
   2014     30  0.11224918E-03 -0.10772132E-03  0.13613243E-02  0.54929351E-03  0.56987791E-03  0.44920182E-06  0.11111027E-04 -0.14145684E-04 -0.12794589E-05 -0.56170628E-06 -0.47409365E-06  0.10575827E-05
   2014     40  0.11252728E-03 -0.10810899E-03  0.13623881E-02  0.54975280E-03  0.57024048E-03  0.48319820E-06  0.11116861E-04 -0.14148463E-04 -0.12795958E-05 -0.56185722E-06 -0.47397402E-06  0.10562568E-05
   2014     50  0.11249096E-03 -0.10800387E-03  0.13631072E-02  0.54998791E-03  0.57062139E-03  0.49080911E-06  0.11121575E-04 -0.14151115E-04 -0.12808858E-05 -0.56242910E-06 -0.47444793E-06  0.10552700E-05
   2015     10  0.11432408E-03 -0.10595573E-03  0.13631497E-02  0.56457120E-03  0.58038309E-03 -0.15640347E-05  0.11368295E-04 -0.13955108E-04 -0.12810380E-05 -0.57725800E-06 -0.48446468E-06  0.85162107E-06
   2015     20  0.11428035E-03 -0.10588430E-03  0.13633295E-02  0.56463811E-03  0.58046594E-03 -0.15615145E-05  0.11371006E-04 -0.13955943E-04 -0.12810779E-05 -0.57718328E-06 -0.48459721E-06  0.85077093E-06
   2015     30  0.11428331E-03 -0.10587559E-03  0.13636354E-02  0.56494790E-03  0.58034416E-03 -0.16198276E-05  0.11375308E-04 -0.13957775E-04 -0.12812008E-05 -0.57718248E-06 -0.48476086E-06  0.84963536E-06
   2015     40  0.11456440E-03 -0.10624779E-03  0.13647760E-02  0.56545145E-03  0.58074846E-03 -0.15949437E-05  0.11381248E-04 -0.13960449E-04 -0.12814897E-05 -0.57739208E-06 -0.48471239E-06  0.84818618E-06
   2015     50  0.11453202E-03 -0.10614816E-03  0.13655090E-02  0.56569942E-03  0.58114096E-03 -0.15855417E-05  0.11386007E-04 -0.13963091E-04 -0.12827900E-05 -0.57797845E-06 -0.48521116E-06  0.84714832E-06
   2016     10  0.11633328E-03 -0.10406635E-03  0.13655514E-02  0.58014038E-03  0.59117605E-03 -0.36764827E-05  0.11629384E-04 -0.13762510E-04 -0.12829441E-05 -0.59266105E-06 -0.49549390E-06  0.63875340E-06
   2016     20  0.11629521E-03 -0.10400369E-03  0.13657939E-02  0.58023222E-03  0.59129100E-03 -0.36713479E-05  0.11632080E-04 -0.13763374E-04 -0.12827814E-05 -0.59251644E-06 -0.49552180E-06  0.63790339E-06
   2016     30  0.11630962E-03 -0.10401023E-03  0.13663616E-02  0.58064893E-03  0.59130088E-03 -0.37246917E-05  0.11636494E-04 -0.13765099E-04 -0.12831145E-05 -0.59259579E-06 -0.49577649E-06  0.63664528E-06
   2016     40  0.11659232E-03 -0.10437028E-03  0.13675155E-02  0.58117554E-03  0.59172067E-03 -0.37085214E-05  0.11642736E-04 -0.13767590E-04 -0.12833755E-05 -0.59279683E-06 -0.49572847E-06  0.63495905E-06
   2016     50  0.11656055E-03 -0.10427555E-03  0.13682487E-02  0.58143312E-03  0.59211560E-03 -0.36970947E-05  0.11647692E-04 -0.13770146E-04 -0.12846365E-05 -0.59338704E-06 -0.49621745E-06  0.63378027E-06
   2017     10  0.11832871E-03 -0.10216116E-03  0.13682902E-02  0.59572968E-03  0.60242363E-03 -0.58232826E-05  0.11887627E-04 -0.13565054E-04 -0.12847957E-05 -0.60790609E-06 -0.50677639E-06  0.42069797E-06
   2017     20  0.11829206E-03 -0.10210352E-03  0.13685422E-02  0.59582898E-03  0.60254533E-03 -0.58165027E-05  0.11890301E-04 -0.13565944E-04 -0.12846336E-05 -0.60775591E-06 -0.50680164E-06  0.41984528E-06
   2017     30  0.11830551E-03 -0.10210933E-03  0.13690961E-02  0.59625701E-03  0.60256215E-03 -0.58709068E-05  0.11894928E-04 -0.13567526E-04 -0.12849984E-05 -0.60784267E-06 -0.50708386E-06  0.41840539E-06
   2017     40  0.11859155E-03 -0.10246231E-03  0.13702331E-02  0.59679832E-03  0.60297942E-03 -0.58636005E-05  0.11901540E-04 -0.13569752E-04 -0.12852135E-05 -0.60802892E-06 -0.50703392E-06  0.41641572E-06
   2017     50  0.11855715E-03 -0.10236927E-03  0.13709648E-02  0.59706780E-03  0.60337098E-03 -0.58510142E-05  0.11906699E-04 -0.13572229E-04 -0.12864446E-05 -0.60862576E-06 -0.50751933E-06  0.41509047E-06
   2018     10  0.12029114E-03 -0.10022259E-03  0.13710039E-02  0.61121463E-03  0.61394862E-03 -0.80120177E-05  0.12143086E-04 -0.13362682E-04 -0.12865708E-05 -0.62297258E-06 -0.51832278E-06  0.19738874E-06
   2018     20  0.12025315E-03 -0.10016646E-03  0.13712294E-02  0.61130933E-03  0.61405748E-03 -0.80050377E-05  0.12145732E-04 -0.13363602E-04 -0.12864594E-05 -0.62283016E-06 -0.51837504E-06  0.19653633E-06
   2018     30  0.12026081E-03 -0.10016384E-03  0.13716202E-02  0.61169975E-03  0.61399639E-03 -0.80665475E-05  0.12150614E-04 -0.13365056E-04 -0.12867450E-05 -0.62288249E-06 -0.51863084E-06  0.19489962E-06
   2018     40  0.12055182E-03 -0.10051154E-03  0.13727525E-02  0.61226776E-03  0.61440489E-03 -0.80690750E-05  0.12157576E-04 -0.13367037E-04 -0.12868388E-05 -0.62302705E-06 -0.51853596E-06  0.19261353E-06
   2018     50  0.12051376E-03 -0.10041788E-03  0.13734917E-02  0.61255521E-03  0.61479339E-03 -0.80560877E-05  0.12162950E-04 -0.13369441E-04 -0.12880568E-05 -0.62364686E-06 -0.51901506E-06  0.19113272E-06
   2019     10  0.12221395E-03 -0.98239206E-04  0.13735311E-02  0.62654697E-03  0.62563917E-03 -0.10251870E-04  0.12395735E-04 -0.13155479E-04 -0.12882000E-05 -0.63782692E-06 -0.53009052E-06 -0.31157770E-07
   2019     20  0.12217568E-03 -0.98182651E-04  0.13737230E-02  0.62663583E-03  0.62572768E-03 -0.10246869E-04  0.12398383E-04 -0.13156390E-04 -0.12882210E-05 -0.63772862E-06 -0.53020722E-06 -0.32037136E-07
   2019     30  0.12218063E-03 -0.98172312E-04  0.13739462E-02  0.62700451E-03  0.62555312E-03 -0.10322034E-04  0.12403492E-04 -0.13157663E-04 -0.12884060E-05 -0.63774186E-06 -0.53041978E-06 -0.33877151E-07
   2019     40  0.12247663E-03 -0.98512971E-04  0.13751155E-02  0.62762555E-03  0.62595921E-03 -0.10334855E-04  0.12410710E-04 -0.13159402E-04 -0.12884456E-05 -0.63788287E-06 -0.53029086E-06 -0.36420110E-07
   2019     50  0.12243747E-03 -0.98419013E-04  0.13758792E-02  0.62793723E-03  0.62635367E-03 -0.10321734E-04  0.12416228E-04 -0.13161750E-04 -0.12896916E-05 -0.63853388E-06 -0.53078529E-06 -0.38023676E-07
   2020     10  0.12410411E-03 -0.96208445E-04  0.13759199E-02  0.64176917E-03  0.63746669E-03 -0.12552444E-04  0.12645357E-04 -0.12943408E-04 -0.12898451E-05 -0.65254256E-06 -0.54212628E-06 -0.26486635E-06
   2020     20  0.12406801E-03 -0.96151850E-04  0.13760899E-02  0.64185866E-03  0.63753653E-03 -0.12551113E-04  0.12647999E-04 -0.12944313E-04 -0.12899433E-05 -0.65244372E-06 -0.54231464E-06 -0.26577049E-06
   2020     30  0.12407717E-03 -0.96140083E-04  0.13762320E-02  0.64226047E-03  0.63725772E-03 -0.12644658E-04  0.12653252E-04 -0.12945436E-04 -0.12899625E-05 -0.65237850E-06 -0.54245679E-06 -0.26776334E-06
   2020     40  0.12437617E-03 -0.96472051E-04  0.13774930E-02  0.64296390E-03  0.63768254E-03 -0.12665552E-04  0.12660574E-04 -0.12947035E-04 -0.12899942E-05 -0.65254970E-06 -0.54229522E-06 -0.27045468E-06
   2020     50  0.12433813E-03 -0.96379563E-04  0.13782929E-02  0.64330177E-03  0.63809345E-03 -0.12651617E-04  0.12666063E-04 -0.12949461E-04 -0.12912780E-05 -0.65324475E-06 -0.54280356E-06 -0.27204984E-06
   2021     10  0.12597146E-03 -0.94137608E-04  0.13783342E-02  0.65696983E-03  0.64947424E-03 -0.14917122E-04  0.12891461E-04 -0.12726774E-04 -0.12914441E-05 -0.66707289E-06 -0.55441092E-06 -0.50339634E-06
   2021     20  0.12594022E-03 -0.94081788E-04  0.13784990E-02  0.65706698E-03  0.64953288E-03 -0.14920350E-04  0.12894088E-04 -0.12727674E-04 -0.12915652E-05 -0.66694532E-06 -0.55465534E-06 -0.50432129E-06
   2021     30  0.12596287E-03 -0.94078601E-04  0.13786856E-02  0.65756115E-03  0.64920453E-03 -0.15032258E-04  0.12899377E-04 -0.12728687E-04 -0.12915247E-05 -0.66685296E-06 -0.55476582E-06 -0.50640440E-06
   2021     40  0.12626104E-03 -0.94401991E-04  0.13800959E-02  0.65837402E-03  0.64968097E-03 -0.15056867E-04  0.12906635E-04 -0.12730261E-04 -0.12916043E-05 -0.66707577E-06 -0.55460120E-06 -0.50912259E-06
   2021     50  0.12622463E-03 -0.94313495E-04  0.13809308E-02  0.65873400E-03  0.65011362E-03 -0.15040366E-04  0.12911969E-04 -0.12732886E-04 -0.12929408E-05 -0.66780786E-06 -0.55514383E-06 -0.51059918E-06
   2022     10  0.12782465E-03 -0.92039785E-04  0.13809681E-02  0.67223461E-03  0.66176173E-03 -0.17340762E-04  0.13133575E-04 -0.12505931E-04 -0.12930344E-05 -0.68141791E-06 -0.56696423E-06 -0.74637856E-06
   2022     20  0.12780020E-03 -0.91986282E-04  0.13811421E-02  0.67234255E-03  0.66182058E-03 -0.17347747E-04  0.13136200E-04 -0.12506842E-04 -0.12930624E-05 -0.68120940E-06 -0.56720020E-06 -0.74732195E-06
   2022     30  0.12784587E-03 -0.92003764E-04  0.13815166E-02  0.67297840E-03  0.66153976E-03 -0.17471711E-04  0.13141488E-04 -0.12507787E-04 -0.12929395E-05 -0.68107108E-06 -0.56726682E-06 -0.74946681E-06
   2022     40  0.12813704E-03 -0.92319862E-04  0.13831291E-02  0.67392588E-03  0.66210297E-03 -0.17494977E-04  0.13148562E-04 -0.12509433E-04 -0.12931782E-05 -0.68138864E-06 -0.56716908E-06 -0.75211789E-06
   2022     50  0.12810033E-03 -0.92235110E-04  0.13839783E-02  0.67429621E-03  0.66255098E-03 -0.17474095E-04  0.13153651E-04 -0.12512322E-04 -0.12945889E-05 -0.68217060E-06 -0.56775411E-06 -0.75339703E-06
   2023     10  0.12966618E-03 -0.89929705E-04  0.13840093E-02  0.68762733E-03  0.67446857E-03 -0.19808649E-04  0.13371365E-04 -0.12281176E-04 -0.12947557E-05 -0.69561696E-06 -0.57986663E-06 -0.99351799E-06
   2023     20  0.12964912E-03 -0.89878661E-04  0.13842038E-02  0.68774537E-03  0.67454083E-03 -0.19817623E-04  0.13373993E-04 -0.12282108E-04 -0.12946798E-05 -0.69534709E-06 -0.58005613E-06 -0.99447003E-06
   2023     30  0.12972767E-03 -0.89928204E-04  0.13849118E-02  0.68856885E-03  0.67441949E-03 -0.19945309E-04  0.13379303E-04 -0.12282990E-04 -0.12944687E-05 -0.69514784E-06 -0.58008682E-06 -0.99669546E-06
   2023     40  0.13000438E-03 -0.90236721E-04  0.13867734E-02  0.68967662E-03  0.67509952E-03 -0.19963648E-04  0.13386187E-04 -0.12284742E-04 -0.12949355E-05 -0.69559690E-06 -0.58009379E-06 -0.99925825E-06
   2023     50  0.12996246E-03 -0.90152758E-04  0.13876098E-02  0.69004200E-03  0.67555156E-03 -0.19936772E-04  0.13391008E-04 -0.12287947E-04 -0.12964199E-05 -0.69642378E-06 -0.58072662E-06 -0.10002951E-05
   2024     10  0.13149334E-03 -0.87814990E-04  0.13876277E-02  0.70320057E-03  0.68773835E-03 -0.22305162E-04  0.13604752E-04 -0.12052721E-04 -0.12965286E-05 -0.70964673E-06 -0.59306018E-06 -0.12446565E-05
   2024     20  0.13148400E-03 -0.87766632E-04  0.13878544E-02  0.70332940E-03  0.68783581E-03 -0.22314638E-04  0.13607410E-04 -0.12053668E-04 -0.12962285E-05 -0.70926258E-06 -0.59313087E-06 -0.12456338E-05
   2024     30  0.13160152E-03 -0.87854327E-04  0.13890197E-02  0.70439081E-03  0.68796246E-03 -0.22440857E-04  0.13612824E-04 -0.12054435E-04 -0.12959344E-05 -0.70897693E-06 -0.59315310E-06 -0.12480188E-05
   2024     40  0.13185631E-03 -0.88149591E-04  0.13911485E-02  0.70567507E-03  0.68877009E-03 -0.22454336E-04  0.13619597E-04 -0.12056230E-04 -0.12966753E-05 -0.70957899E-06 -0.59330137E-06 -0.12505611E-05
   2024     50  0.13180642E-03 -0.88059545E-04  0.13919393E-02  0.70601676E-03  0.68921087E-03 -0.22423086E-04  0.13624192E-04 -0.12059752E-04 -0.12981977E-05 -0.71043656E-06 -0.59396691E-06 -0.12513622E-05
   2025     10  0.13330276E-03 -0.85688270E-04  0.13919414E-02  0.71900169E-03  0.70166947E-03 -0.24825860E-04  0.13833887E-04 -0.11820524E-04 -0.12983022E-05 -0.72345372E-06 -0.60654431E-06 -0.14998835E-05
   2025     20  0.13330160E-03 -0.85640283E-04  0.13922008E-02  0.71914033E-03  0.70179437E-03 -0.24836693E-04  0.13836631E-04 -0.11821439E-04 -0.12977833E-05 -0.72295788E-06 -0.60648959E-06 -0.15009344E-05
   2025     30  0.13345899E-03 -0.85763607E-04  0.13938808E-02  0.72048332E-03  0.70219829E-03 -0.24963995E-04  0.13842272E-04 -0.11821975E-04 -0.12974537E-05 -0.72260183E-06 -0.60653229E-06 -0.15036036E-05
   2025     40  0.13368796E-03 -0.86039720E-04  0.13962614E-02  0.72194638E-03  0.70312451E-03 -0.24975016E-04  0.13849061E-04 -0.11823716E-04 -0.12984921E-05 -0.72338322E-06 -0.60682635E-06 -0.15062277E-05
   2025     50  0.13363050E-03 -0.85937913E-04  0.13969700E-02  0.72224299E-03  0.70353656E-03 -0.24942046E-04  0.13853460E-04 -0.11827528E-04 -0.13000333E-05 -0.72426235E-06 -0.60751238E-06 -0.15068086E-05
   2026     10  0.13509226E-03 -0.83531513E-04  0.13969514E-02  0.73505259E-03  0.71626863E-03 -0.27380151E-04  0.14059049E-04 -0.11584363E-04 -0.13001333E-05 -0.73707737E-06 -0.62032202E-06 -0.17594204E-05
   2026     20  0.13509846E-03 -0.83480291E-04  0.13972333E-02  0.73519922E-03  0.71641320E-03 -0.27394529E-04  0.14061932E-04 -0.11585191E-04 -0.12993948E-05 -0.73646008E-06 -0.62014518E-06 -0.17606065E-05
   2026     30  0.13529261E-03 -0.83630893E-04  0.13993945E-02  0.73684450E-03  0.71705590E-03 -0.27531736E-04  0.14067917E-04 -0.11585434E-04 -0.12990294E-05 -0.73603360E-06 -0.62020899E-06 -0.17636642E-05
   2026     40  0.13549943E-03 -0.83884167E-04  0.14019537E-02  0.73845763E-03  0.71806389E-03 -0.27544752E-04  0.14074823E-04 -0.11587038E-04 -0.13003897E-05 -0.73702537E-06 -0.62065437E-06 -0.17664646E-05
   2026     50  0.13543602E-03 -0.83764511E-04  0.14025426E-02  0.73868740E-03  0.71842875E-03 -0.27513875E-04  0.14079054E-04 -0.11591156E-04 -0.13018766E-05 -0.73788816E-06 -0.62132811E-06 -0.17668268E-05
