TITLE="Integrated loads convergence history"
VARIABLES="R-time", "P-Time", "Fn_x", "Fn_y", "Fn_z", "Mn_x", "Mn_y", "Mn_z", "Ft_x", "Ft_y", "Ft_z", "Mt_x", "Mt_y", "Mt_z"
ZONE T="WALL"
   3219     40 -0.16611377E-03 -0.19767904E-04  0.15534162E-02  0.10992819E-02 -0.11670805E-02  0.10024292E-03 -0.19338647E-04 -0.20481624E-05 -0.25191856E-05 -0.15388149E-05  0.18416147E-05  0.11965958E-04
   3219     50 -0.16606468E-03 -0.19710105E-04  0.15532936E-02  0.10991222E-02 -0.11670157E-02  0.10024100E-03 -0.19344276E-04 -0.20449206E-05 -0.25204595E-05 -0.15394131E-05  0.18425569E-05  0.11971953E-04
   3220     10 -0.16636576E-03 -0.16781794E-04  0.15532504E-02  0.11065948E-02 -0.11862401E-02  0.10324933E-03 -0.19377806E-04 -0.17071847E-05 -0.25206099E-05 -0.15525858E-05  0.18696561E-05  0.12322067E-04
   3220     20 -0.16635778E-03 -0.16740335E-04  0.15532305E-02  0.11066032E-02 -0.11862220E-02  0.10328026E-03 -0.19380390E-04 -0.17054762E-05 -0.25207600E-05 -0.15523329E-05  0.18698469E-05  0.12325045E-04
   3220     30 -0.16639334E-03 -0.16709727E-04  0.15538574E-02  0.11075549E-02 -0.11865268E-02  0.10338425E-03 -0.19385366E-04 -0.17020830E-05 -0.25211188E-05 -0.15522307E-05  0.18701748E-05  0.12330785E-04
   3220     40 -0.16646824E-03 -0.16692935E-04  0.15550102E-02  0.11085575E-02 -0.11873222E-02  0.10345610E-03 -0.19391135E-04 -0.16985395E-05 -0.25225370E-05 -0.15531449E-05  0.18711649E-05  0.12337126E-04
   3220     50 -0.16642283E-03 -0.16639202E-04  0.15549214E-02  0.11084150E-02 -0.11872797E-02  0.10345285E-03 -0.19396531E-04 -0.16954261E-05 -0.25238620E-05 -0.15537855E-05  0.18721594E-05  0.12342931E-04
   3221     10 -0.16667181E-03 -0.13706359E-04  0.15548841E-02  0.11155650E-02 -0.12066671E-02  0.10646709E-03 -0.19423916E-04 -0.13568778E-05 -0.25240621E-05 -0.15665328E-05  0.18995445E-05  0.12693875E-04
   3221     20 -0.16667116E-03 -0.13668074E-04  0.15549192E-02  0.11156019E-02 -0.12066922E-02  0.10649911E-03 -0.19426393E-04 -0.13552560E-05 -0.25240884E-05 -0.15662241E-05  0.18996329E-05  0.12696740E-04
   3221     30 -0.16673459E-03 -0.13647774E-04  0.15558549E-02  0.11167240E-02 -0.12072561E-02  0.10660621E-03 -0.19431086E-04 -0.13520207E-05 -0.25244795E-05 -0.15661338E-05  0.18999900E-05  0.12702235E-04
   3221     40 -0.16679758E-03 -0.13627082E-04  0.15571063E-02  0.11177945E-02 -0.12081432E-02  0.10667329E-03 -0.19436612E-04 -0.13484847E-05 -0.25259513E-05 -0.15670917E-05  0.19010359E-05  0.12708467E-04
   3221     50 -0.16675781E-03 -0.13577948E-04  0.15570458E-02  0.11176678E-02 -0.12081198E-02  0.10666928E-03 -0.19441820E-04 -0.13453480E-05 -0.25272260E-05 -0.15677053E-05  0.19020033E-05  0.12714217E-04
   3222     10 -0.16695453E-03 -0.10640916E-04  0.15570112E-02  0.11244922E-02 -0.12276669E-02  0.10968901E-03 -0.19463059E-04 -0.10060737E-05 -0.25273496E-05 -0.15799429E-05  0.19295676E-05  0.13065892E-04
   3222     20 -0.16696326E-03 -0.10606415E-04  0.15571064E-02  0.11245636E-02 -0.12277398E-02  0.10972322E-03 -0.19465441E-04 -0.10045401E-05 -0.25271109E-05 -0.15794669E-05  0.19294459E-05  0.13068651E-04
   3222     30 -0.16706543E-03 -0.10598062E-04  0.15583765E-02  0.11259001E-02 -0.12285797E-02  0.10984163E-03 -0.19469859E-04 -0.10014265E-05 -0.25274769E-05 -0.15793303E-05  0.19297895E-05  0.13073925E-04
   3222     40 -0.16712157E-03 -0.10573944E-04  0.15597138E-02  0.11270411E-02 -0.12295488E-02  0.10990646E-03 -0.19475147E-04 -0.99786274E-06 -0.25290772E-05 -0.15803796E-05  0.19309494E-05  0.13080078E-04
   3222     50 -0.16708335E-03 -0.10526837E-04  0.15596602E-02  0.11269177E-02 -0.12295291E-02  0.10990119E-03 -0.19480162E-04 -0.99473403E-06 -0.25303277E-05 -0.15809761E-05  0.19319115E-05  0.13085745E-04
   3223     10 -0.16722747E-03 -0.75856378E-05  0.15596252E-02  0.11334135E-02 -0.12492339E-02  0.11292615E-03 -0.19495244E-04 -0.65486733E-06 -0.25304861E-05 -0.15927662E-05  0.19597322E-05  0.13438016E-04
   3223     20 -0.16724461E-03 -0.75536955E-05  0.15597631E-02  0.11335141E-02 -0.12493413E-02  0.11296390E-03 -0.19497566E-04 -0.65330508E-06 -0.25301463E-05 -0.15922212E-05  0.19595269E-05  0.13440777E-04
   3223     30 -0.16737935E-03 -0.75537347E-05  0.15612815E-02  0.11350422E-02 -0.12503917E-02  0.11309665E-03 -0.19501801E-04 -0.65007866E-06 -0.25306825E-05 -0.15921950E-05  0.19600036E-05  0.13446061E-04
   3223     40 -0.16742742E-03 -0.75242360E-05  0.15626679E-02  0.11362327E-02 -0.12514174E-02  0.11315944E-03 -0.19506876E-04 -0.64644923E-06 -0.25324287E-05 -0.15933708E-05  0.19612894E-05  0.13452171E-04
   3223     50 -0.16738781E-03 -0.74752789E-05  0.15625965E-02  0.11360974E-02 -0.12513833E-02  0.11315453E-03 -0.19511699E-04 -0.64335366E-06 -0.25337017E-05 -0.15939927E-05  0.19622778E-05  0.13457735E-04
   3224     10 -0.16747946E-03 -0.45282684E-05  0.15625568E-02  0.11422603E-02 -0.12712412E-02  0.11618617E-03 -0.19520622E-04 -0.30303945E-06 -0.25338744E-05 -0.16053263E-05  0.19903346E-05  0.13810464E-04
   3224     20 -0.16750229E-03 -0.44958084E-05  0.15627068E-02  0.11423745E-02 -0.12713595E-02  0.11622910E-03 -0.19522884E-04 -0.30144275E-06 -0.25334478E-05 -0.16047061E-05  0.19900530E-05  0.13813239E-04
   3224     30 -0.16765382E-03 -0.44953209E-05  0.15643383E-02  0.11440190E-02 -0.12725218E-02  0.11637573E-03 -0.19526974E-04 -0.29803028E-06 -0.25340113E-05 -0.16047039E-05  0.19905488E-05  0.13818616E-04
   3224     40 -0.16769157E-03 -0.44584102E-05  0.15657368E-02  0.11452309E-02 -0.12735787E-02  0.11643696E-03 -0.19531870E-04 -0.29426022E-06 -0.25357656E-05 -0.16058948E-05  0.19918592E-05  0.13824772E-04
   3224     50 -0.16765003E-03 -0.44066419E-05  0.15656305E-02  0.11450732E-02 -0.12735162E-02  0.11643352E-03 -0.19536558E-04 -0.29100983E-06 -0.25370256E-05 -0.16065051E-05  0.19928485E-05  0.13830415E-04
   3225     10 -0.16768838E-03 -0.14547105E-05  0.15655836E-02  0.11508986E-02 -0.12935214E-02  0.11947061E-03 -0.19539321E-04  0.49735428E-07 -0.25371295E-05 -0.16173090E-05  0.20210660E-05  0.14183571E-04
   3225     20 -0.16771370E-03 -0.14197898E-05  0.15657216E-02  0.11510110E-02 -0.12936321E-02  0.11951852E-03 -0.19541512E-04  0.51368247E-07 -0.25366585E-05 -0.16166289E-05  0.20207391E-05  0.14186352E-04
   3225     30 -0.16786603E-03 -0.14131259E-05  0.15673460E-02  0.11526840E-02 -0.12948188E-02  0.11967367E-03 -0.19545464E-04  0.54895515E-07 -0.25371921E-05 -0.16166175E-05  0.20212089E-05  0.14191775E-04
   3225     40 -0.16789325E-03 -0.13682517E-05  0.15687290E-02  0.11538930E-02 -0.12958868E-02  0.11973480E-03 -0.19550172E-04  0.58689584E-07 -0.25390091E-05 -0.16178589E-05  0.20225923E-05  0.14197880E-04
   3225     50 -0.16784958E-03 -0.13127701E-05  0.15685880E-02  0.11537134E-02 -0.12957943E-02  0.11973386E-03 -0.19554723E-04  0.62011813E-07 -0.25402773E-05 -0.16184738E-05  0.20236014E-05  0.14203540E-04
   3226     10 -0.16783432E-03  0.16437394E-05  0.15685361E-02  0.11591985E-02 -0.13159423E-02  0.12277595E-03 -0.19551318E-04  0.40302695E-06 -0.25404335E-05 -0.16288367E-05  0.20520658E-05  0.14556970E-04
   3226     20 -0.16785920E-03  0.16812583E-05  0.15686526E-02  0.11593000E-02 -0.13160379E-02  0.12282688E-03 -0.19553462E-04  0.40476274E-06 -0.25400837E-05 -0.16282294E-05  0.20518254E-05  0.14559830E-04
   3226     30 -0.16800237E-03  0.16967212E-05  0.15701983E-02  0.11609356E-02 -0.13171941E-02  0.12298544E-03 -0.19557332E-04  0.40858452E-06 -0.25406044E-05 -0.16282157E-05  0.20522859E-05  0.14565488E-04
   3226     40 -0.16801909E-03  0.17485894E-05  0.15715498E-02  0.11621264E-02 -0.13182592E-02  0.12304634E-03 -0.19561906E-04  0.41257824E-06 -0.25424134E-05 -0.16294535E-05  0.20536863E-05  0.14571719E-04
   3226     50 -0.16797167E-03  0.18069401E-05  0.15713859E-02  0.11619315E-02 -0.13181445E-02  0.12304600E-03 -0.19566348E-04  0.41610971E-06 -0.25436908E-05 -0.16300857E-05  0.20547130E-05  0.14577524E-04
   3227     10 -0.16790222E-03  0.47668555E-05  0.15713331E-02  0.11670751E-02 -0.13384309E-02  0.12609179E-03 -0.19556752E-04  0.75733632E-06 -0.25438637E-05 -0.16399751E-05  0.20833897E-05  0.14931151E-04
   3227     20 -0.16792513E-03  0.48084473E-05  0.15714288E-02  0.11671628E-02 -0.13385112E-02  0.12614567E-03 -0.19558833E-04  0.75919099E-06 -0.25435766E-05 -0.16394092E-05  0.20831857E-05  0.14934093E-04
   3227     30 -0.16805163E-03  0.48336818E-05  0.15728611E-02  0.11687218E-02 -0.13396047E-02  0.12630183E-03 -0.19562628E-04  0.76324530E-06 -0.25439973E-05 -0.16393237E-05  0.20835618E-05  0.14939950E-04
   3227     40 -0.16805790E-03  0.48903848E-05  0.15741694E-02  0.11698806E-02 -0.13406551E-02  0.12636005E-03 -0.19567087E-04  0.76740429E-06 -0.25457509E-05 -0.16405085E-05  0.20849406E-05  0.14946302E-04
   3227     50 -0.16800738E-03  0.49488533E-05  0.15739955E-02  0.11696767E-02 -0.13405279E-02  0.12635826E-03 -0.19571410E-04  0.77109645E-06 -0.25469972E-05 -0.16411054E-05  0.20859542E-05  0.14952213E-04
   3228     10 -0.16788236E-03  0.79085115E-05  0.15739421E-02  0.11744749E-02 -0.13609449E-02  0.12940366E-03 -0.19555606E-04  0.11123483E-05 -0.25471229E-05 -0.16504803E-05  0.21147780E-05  0.15305859E-04
   3228     20 -0.16790086E-03  0.79509335E-05  0.15740189E-02  0.11745476E-02 -0.13610105E-02  0.12945557E-03 -0.19557628E-04  0.11143017E-05 -0.25468994E-05 -0.16499607E-05  0.21146164E-05  0.15308868E-04
   3228     30 -0.16800583E-03  0.79817108E-05  0.15753247E-02  0.11760069E-02 -0.13620243E-02  0.12960024E-03 -0.19561339E-04  0.11185285E-05 -0.25473408E-05 -0.16498877E-05  0.21150097E-05  0.15314870E-04
   3228     40 -0.16800613E-03  0.80383220E-05  0.15765811E-02  0.11771208E-02 -0.13630511E-02  0.12965414E-03 -0.19565666E-04  0.11228046E-05 -0.25491323E-05 -0.16510876E-05  0.21164406E-05  0.15321292E-04
   3228     50 -0.16795548E-03  0.80948178E-05  0.15763998E-02  0.11769085E-02 -0.13629142E-02  0.12965164E-03 -0.19569861E-04  0.11266400E-05 -0.25504658E-05 -0.16517403E-05  0.21175395E-05  0.15327289E-04
   3229     10 -0.16777476E-03  0.11052413E-04  0.15763458E-02  0.11813576E-02 -0.13834528E-02  0.13269473E-03 -0.19547835E-04  0.14678046E-05 -0.25506122E-05 -0.16606397E-05  0.21465647E-05  0.15680831E-04
   3229     20 -0.16778820E-03  0.11095536E-04  0.15764035E-02  0.11814132E-02 -0.13835032E-02  0.13274366E-03 -0.19549801E-04  0.14698746E-05 -0.25504809E-05 -0.16601880E-05  0.21464754E-05  0.15683928E-04
   3229     30 -0.16787488E-03  0.11130511E-04  0.15775876E-02  0.11827624E-02 -0.13844376E-02  0.13287629E-03 -0.19553449E-04  0.14742569E-05 -0.25509360E-05 -0.16601233E-05  0.21468750E-05  0.15690087E-04
   3229     40 -0.16787774E-03  0.11184190E-04  0.15787898E-02  0.11838258E-02 -0.13854382E-02  0.13293019E-03 -0.19557667E-04  0.14786502E-05 -0.25526833E-05 -0.16612826E-05  0.21482836E-05  0.15696604E-04
   3229     50 -0.16782978E-03  0.11236787E-04  0.15786001E-02  0.11836058E-02 -0.13852908E-02  0.13292782E-03 -0.19561731E-04  0.14826218E-05 -0.25539515E-05 -0.16618971E-05  0.21493311E-05  0.15702683E-04
   3230     10 -0.16759378E-03  0.14190442E-04  0.15785464E-02  0.11877033E-02 -0.14059425E-02  0.13596703E-03 -0.19533487E-04  0.18236000E-05 -0.25540863E-05 -0.16702986E-05  0.21785190E-05  0.16056022E-04
   3230     20 -0.16760423E-03  0.14232580E-04  0.15785915E-02  0.11877465E-02 -0.14059832E-02  0.13601298E-03 -0.19535388E-04  0.18257677E-05 -0.25539645E-05 -0.16698710E-05  0.21784268E-05  0.16059188E-04
   3230     30 -0.16768353E-03  0.14268513E-04  0.15796829E-02  0.11890013E-02 -0.14068617E-02  0.13613889E-03 -0.19538956E-04  0.18302805E-05 -0.25544332E-05 -0.16698185E-05  0.21788335E-05  0.16065475E-04
   3230     40 -0.16769473E-03  0.14317484E-04  0.15808335E-02  0.11900192E-02 -0.14078371E-02  0.13619679E-03 -0.19543062E-04  0.18348262E-05 -0.25561303E-05 -0.16709231E-05  0.21802200E-05  0.16072114E-04
   3230     50 -0.16765082E-03  0.14364876E-04  0.15806377E-02  0.11897968E-02 -0.14076810E-02  0.13619470E-03 -0.19547008E-04  0.18389678E-05 -0.25573779E-05 -0.16715175E-05  0.21812616E-05  0.16078314E-04
   3231     10 -0.16736030E-03  0.17313218E-04  0.15805852E-02  0.11935407E-02 -0.14284377E-02  0.13922905E-03 -0.19512554E-04  0.21797371E-05 -0.25575350E-05 -0.16794237E-05  0.22106343E-05  0.16431429E-04
   3231     20 -0.16737021E-03  0.17353307E-04  0.15806264E-02  0.11935799E-02 -0.14284761E-02  0.13927317E-03 -0.19514425E-04  0.21820513E-05 -0.25574870E-05 -0.16790478E-05  0.22106022E-05  0.16434737E-04
   3231     30 -0.16745056E-03  0.17386548E-04  0.15816427E-02  0.11947659E-02 -0.14293122E-02  0.13939792E-03 -0.19517904E-04  0.21866814E-05 -0.25580183E-05 -0.16790303E-05  0.22110642E-05  0.16441133E-04
   3231     40 -0.16746750E-03  0.17429041E-04  0.15827374E-02  0.11957409E-02 -0.14302574E-02  0.13945685E-03 -0.19521873E-04  0.21913218E-05 -0.25597008E-05 -0.16801162E-05  0.22124568E-05  0.16447827E-04
   3231     50 -0.16742821E-03  0.17469915E-04  0.15825398E-02  0.11955224E-02 -0.14300956E-02  0.13945436E-03 -0.19525674E-04  0.21955859E-05 -0.25609713E-05 -0.16807294E-05  0.22135286E-05  0.16454089E-04
   3232     10 -0.16708361E-03  0.20411300E-04  0.15824887E-02  0.11989108E-02 -0.14509492E-02  0.14248236E-03 -0.19484994E-04  0.25359898E-05 -0.25611240E-05 -0.16881406E-05  0.22430546E-05  0.16806812E-04
   3232     20 -0.16709353E-03  0.20448161E-04  0.15825264E-02  0.11989504E-02 -0.14509851E-02  0.14252456E-03 -0.19486788E-04  0.25383846E-05 -0.25611051E-05 -0.16877917E-05  0.22430400E-05  0.16810167E-04
   3232     30 -0.16716825E-03  0.20479984E-04  0.15834154E-02  0.12000501E-02 -0.14517301E-02  0.14264722E-03 -0.19490123E-04  0.25430428E-05 -0.25616846E-05 -0.16878309E-05  0.22435377E-05  0.16816546E-04
   3232     40 -0.16718490E-03  0.20519545E-04  0.15844376E-02  0.12009752E-02 -0.14526286E-02  0.14270524E-03 -0.19493949E-04  0.25477482E-05 -0.25632727E-05 -0.16888493E-05  0.22448636E-05  0.16823261E-04
   3232     50 -0.16714899E-03  0.20557986E-04  0.15842441E-02  0.12007657E-02 -0.14524660E-02  0.14270465E-03 -0.19497600E-04  0.25521030E-05 -0.25644708E-05 -0.16894029E-05  0.22458813E-05  0.16829558E-04
   3233     10 -0.16675082E-03  0.23493118E-04  0.15841964E-02  0.12037975E-02 -0.14734099E-02  0.14572694E-03 -0.19450689E-04  0.28919828E-05 -0.25645974E-05 -0.16962903E-05  0.22755306E-05  0.17181727E-04
   3233     20 -0.16675800E-03  0.23529994E-04  0.15842166E-02  0.12038296E-02 -0.14734305E-02  0.14576841E-03 -0.19452405E-04  0.28944214E-05 -0.25646880E-05 -0.16960129E-05  0.22756068E-05  0.17185100E-04
   3233     30 -0.16680598E-03  0.23566190E-04  0.15848648E-02  0.12047724E-02 -0.14739787E-02  0.14587973E-03 -0.19455605E-04  0.28990809E-05 -0.25652858E-05 -0.16960605E-05  0.22761206E-05  0.17191448E-04
   3233     40 -0.16681717E-03  0.23607269E-04  0.15858080E-02  0.12056444E-02 -0.14748229E-02  0.14593617E-03 -0.19459263E-04  0.29037546E-05 -0.25667762E-05 -0.16970024E-05  0.22773789E-05  0.17198079E-04
   3233     50 -0.16678073E-03  0.23645746E-04  0.15856268E-02  0.12054486E-02 -0.14746669E-02  0.14593630E-03 -0.19462735E-04  0.29081486E-05 -0.25679569E-05 -0.16975424E-05  0.22783931E-05  0.17204343E-04
   3234     10 -0.16632855E-03  0.26573959E-04  0.15855832E-02  0.12081208E-02 -0.14956919E-02  0.14895170E-03 -0.19409602E-04  0.32473789E-05 -0.25681297E-05 -0.17039543E-05  0.23082260E-05  0.17555828E-04
   3234     20 -0.16632872E-03  0.26611582E-04  0.15855689E-02  0.12081333E-02 -0.14956812E-02  0.14899000E-03 -0.19411213E-04  0.32498592E-05 -0.25684048E-05 -0.17037983E-05  0.23084660E-05  0.17559198E-04
   3234     30 -0.16632890E-03  0.26654348E-04  0.15858983E-02  0.12088656E-02 -0.14959557E-02  0.14907625E-03 -0.19414309E-04  0.32546119E-05 -0.25689830E-05 -0.17038435E-05  0.23089604E-05  0.17565620E-04
   3234     40 -0.16633073E-03  0.26696151E-04  0.15867933E-02  0.12097083E-02 -0.14967714E-02  0.14912715E-03 -0.19417812E-04  0.32593183E-05 -0.25703320E-05 -0.17046947E-05  0.23101047E-05  0.17572230E-04
   3234     50 -0.16629127E-03  0.26734103E-04  0.15866385E-02  0.12095335E-02 -0.14966348E-02  0.14912505E-03 -0.19421116E-04  0.32637715E-05 -0.25715364E-05 -0.17052644E-05  0.23111486E-05  0.17578484E-04
   3235     10 -0.16578459E-03  0.29652777E-04  0.15865989E-02  0.12118432E-02 -0.15177305E-02  0.15213036E-03 -0.19361753E-04  0.36021657E-05 -0.25716653E-05 -0.17111446E-05  0.23410690E-05  0.17929088E-04
   3235     20 -0.16577573E-03  0.29691232E-04  0.15865496E-02  0.12118345E-02 -0.15176868E-02  0.15216383E-03 -0.19363252E-04  0.36046675E-05 -0.25721080E-05 -0.17110988E-05  0.23414599E-05  0.17932431E-04
   3235     30 -0.16572687E-03  0.29739445E-04  0.15866289E-02  0.12124102E-02 -0.15177423E-02  0.15222313E-03 -0.19366236E-04  0.36096174E-05 -0.25725556E-05 -0.17110458E-05  0.23418299E-05  0.17939017E-04
   3235     40 -0.16571642E-03  0.29783857E-04  0.15875339E-02  0.12132687E-02 -0.15185814E-02  0.15226726E-03 -0.19369572E-04  0.36144542E-05 -0.25738493E-05 -0.17118615E-05  0.23429403E-05  0.17945688E-04
   3235     50 -0.16567515E-03  0.29822451E-04  0.15874208E-02  0.12131234E-02 -0.15184787E-02  0.15226423E-03 -0.19372697E-04  0.36189903E-05 -0.25750488E-05 -0.17124210E-05  0.23439897E-05  0.17951949E-04
   3236     10 -0.16511514E-03  0.32730002E-04  0.15873872E-02  0.12150696E-02 -0.15396384E-02  0.15525865E-03 -0.19307125E-04  0.39564937E-05 -0.25751871E-05 -0.17177930E-05  0.23740405E-05  0.18301617E-04
   3236     20 -0.16510239E-03  0.32768472E-04  0.15873300E-02  0.12150592E-02 -0.15395860E-02  0.15529058E-03 -0.19308517E-04  0.39590461E-05 -0.25757160E-05 -0.17177885E-05  0.23745132E-05  0.18304963E-04
   3236     30 -0.16502770E-03  0.32818230E-04  0.15873673E-02  0.12156421E-02 -0.15396090E-02  0.15533703E-03 -0.19311322E-04  0.39640923E-05 -0.25760806E-05 -0.17176698E-05  0.23748046E-05  0.18311568E-04
   3236     40 -0.16500243E-03  0.32864556E-04  0.15883460E-02  0.12165659E-02 -0.15405308E-02  0.15537000E-03 -0.19314416E-04  0.39688591E-05 -0.25773915E-05 -0.17185233E-05  0.23759474E-05  0.18318054E-04
   3236     50 -0.16496346E-03  0.32903158E-04  0.15882846E-02  0.12164547E-02 -0.15404722E-02  0.15536808E-03 -0.19317345E-04  0.39733421E-05 -0.25786086E-05 -0.17191036E-05  0.23770248E-05  0.18324181E-04
   3237     10 -0.16435161E-03  0.35798069E-04  0.15882585E-02  0.12180371E-02 -0.15616929E-02  0.15835113E-03 -0.19245580E-04  0.43098419E-05 -0.25787514E-05 -0.17239654E-05  0.24071921E-05  0.18672796E-04
   3237     20 -0.16434339E-03  0.35836169E-04  0.15882352E-02  0.12180573E-02 -0.15616709E-02  0.15838778E-03 -0.19246889E-04  0.43124284E-05 -0.25791738E-05 -0.17238586E-05  0.24075656E-05  0.18676150E-04
   3237     30 -0.16427809E-03  0.35884289E-04  0.15884684E-02  0.12188318E-02 -0.15618852E-02  0.15844435E-03 -0.19249439E-04  0.43173872E-05 -0.25794859E-05 -0.17237144E-05  0.24078017E-05  0.18682538E-04
   3237     40 -0.16423734E-03  0.35931367E-04  0.15895534E-02  0.12198418E-02 -0.15629224E-02  0.15846209E-03 -0.19252271E-04  0.43220871E-05 -0.25808469E-05 -0.17246390E-05  0.24090064E-05  0.18688824E-04
   3237     50 -0.16420334E-03  0.35968140E-04  0.15895415E-02  0.12197613E-02 -0.15629077E-02  0.15846171E-03 -0.19254990E-04  0.43264456E-05 -0.25821174E-05 -0.17252659E-05  0.24101445E-05  0.18694738E-04
   3238     10 -0.16354007E-03  0.38848422E-04  0.15895213E-02  0.12209783E-02 -0.15841876E-02  0.16143161E-03 -0.19177036E-04  0.46617956E-05 -0.25822303E-05 -0.17295971E-05  0.24403861E-05  0.19042133E-04
   3238     20 -0.16354223E-03  0.38885132E-04  0.15895604E-02  0.12210498E-02 -0.15842245E-02  0.16147631E-03 -0.19178253E-04  0.46643791E-05 -0.25824684E-05 -0.17293250E-05  0.24405836E-05  0.19045450E-04
   3238     30 -0.16351217E-03  0.38930176E-04  0.15901267E-02  0.12221038E-02 -0.15847689E-02  0.16155776E-03 -0.19180511E-04  0.46691808E-05 -0.25828619E-05 -0.17292564E-05  0.24408946E-05  0.19051518E-04
   3238     40 -0.16345695E-03  0.38977770E-04  0.15913031E-02  0.12231788E-02 -0.15859112E-02  0.16155937E-03 -0.19183075E-04  0.46738108E-05 -0.25843379E-05 -0.17302865E-05  0.24422266E-05  0.19057592E-04
   3238     50 -0.16342697E-03  0.39014763E-04  0.15913192E-02  0.12231120E-02 -0.15859214E-02  0.16156232E-03 -0.19185602E-04  0.46781572E-05 -0.25855578E-05 -0.17308684E-05  0.24433286E-05  0.19063410E-04
   3239     10 -0.16271253E-03  0.41881294E-04  0.15913043E-02  0.12239622E-02 -0.16072608E-02  0.16451988E-03 -0.19101501E-04  0.50122465E-05 -0.25856856E-05 -0.17346792E-05  0.24736779E-05  0.19409486E-04
   3239     20 -0.16272597E-03  0.41918122E-04  0.15914075E-02  0.12240814E-02 -0.16073608E-02  0.16457396E-03 -0.19102637E-04  0.50147972E-05 -0.25857268E-05 -0.17342501E-05  0.24736798E-05  0.19412741E-04
   3239     30 -0.16273664E-03  0.41961899E-04  0.15922815E-02  0.12253511E-02 -0.16082227E-02  0.16467974E-03 -0.19104616E-04  0.50194381E-05 -0.25862486E-05 -0.17343008E-05  0.24741138E-05  0.19418488E-04
   3239     40 -0.16267258E-03  0.42009657E-04  0.15934912E-02  0.12264333E-02 -0.16094163E-02  0.16466973E-03 -0.19106932E-04  0.50239553E-05 -0.25877669E-05 -0.17353740E-05  0.24755053E-05  0.19424322E-04
   3239     50 -0.16264628E-03  0.42047535E-04  0.15935101E-02  0.12263621E-02 -0.16094276E-02  0.16467708E-03 -0.19109264E-04  0.50282956E-05 -0.25889110E-05 -0.17359136E-05  0.24765419E-05  0.19430043E-04
   3240     10 -0.16187992E-03  0.44900572E-04  0.15934979E-02  0.12268425E-02 -0.16308226E-02  0.16762167E-03 -0.19019038E-04  0.53609784E-05 -0.25890605E-05 -0.17392213E-05  0.25069961E-05  0.19774643E-04
   3240     20 -0.16190083E-03  0.44938792E-04  0.15936405E-02  0.12269820E-02 -0.16309633E-02  0.16768200E-03 -0.19020091E-04  0.53635127E-05 -0.25889768E-05 -0.17387348E-05  0.25068665E-05  0.19777847E-04
   3240     30 -0.16194156E-03  0.44983830E-04  0.15946717E-02  0.12282950E-02 -0.16320035E-02  0.16779982E-03 -0.19021854E-04  0.53680924E-05 -0.25896512E-05 -0.17389051E-05  0.25074503E-05  0.19783432E-04
   3240     40 -0.16188163E-03  0.45032397E-04  0.15958412E-02  0.12293172E-02 -0.16331758E-02  0.16779147E-03 -0.19023977E-04  0.53724909E-05 -0.25912416E-05 -0.17400028E-05  0.25089304E-05  0.19789073E-04
   3240     50 -0.16185796E-03  0.45071501E-04  0.15958403E-02  0.12292248E-02 -0.16331661E-02  0.16780283E-03 -0.19026120E-04  0.53767826E-05 -0.25924303E-05 -0.17405617E-05  0.25100215E-05  0.19794663E-04
   3241     10 -0.16103779E-03  0.47910779E-04  0.15958252E-02  0.12293300E-02 -0.16546044E-02  0.17073247E-03 -0.18929812E-04  0.57079301E-05 -0.25925343E-05 -0.17433225E-05  0.25405073E-05  0.20137664E-04
   3241     20 -0.16105939E-03  0.47950215E-04  0.15959717E-02  0.12294549E-02 -0.16547516E-02  0.17079223E-03 -0.18930803E-04  0.57104819E-05 -0.25923908E-05 -0.17428480E-05  0.25403094E-05  0.20140865E-04
   3241     30 -0.16111528E-03  0.47997144E-04  0.15969782E-02  0.12306300E-02 -0.16557892E-02  0.17090786E-03 -0.18932462E-04  0.57150598E-05 -0.25931108E-05 -0.17430385E-05  0.25409424E-05  0.20146444E-04
   3241     40 -0.16107268E-03  0.48045442E-04  0.15980598E-02  0.12315519E-02 -0.16568898E-02  0.17091385E-03 -0.18934442E-04  0.57193066E-05 -0.25945785E-05 -0.17439991E-05  0.25423170E-05  0.20151895E-04
   3241     50 -0.16104991E-03  0.48084421E-04  0.15980273E-02  0.12314335E-02 -0.16568471E-02  0.17092696E-03 -0.18936390E-04  0.57234652E-05 -0.25957019E-05 -0.17445190E-05  0.25433533E-05  0.20157260E-04
   3242     10 -0.16017575E-03  0.50909311E-04  0.15980107E-02  0.12311633E-02 -0.16783188E-02  0.17384063E-03 -0.18834013E-04  0.60529477E-05 -0.25958513E-05 -0.17467870E-05  0.25739496E-05  0.20498515E-04
   3242     20 -0.16019394E-03  0.50947902E-04  0.15981370E-02  0.12312533E-02 -0.16784475E-02  0.17389416E-03 -0.18834924E-04  0.60554561E-05 -0.25957911E-05 -0.17464554E-05  0.25738292E-05  0.20501639E-04
   3242     30 -0.16025474E-03  0.50992059E-04  0.15990141E-02  0.12322055E-02 -0.16793702E-02  0.17399609E-03 -0.18836518E-04  0.60598786E-05 -0.25964741E-05 -0.17465918E-05  0.25744267E-05  0.20507095E-04
   3242     40 -0.16023294E-03  0.51033600E-04  0.16000055E-02  0.12330299E-02 -0.16803937E-02  0.17401474E-03 -0.18838365E-04  0.60638617E-05 -0.25979751E-05 -0.17475455E-05  0.25758493E-05  0.20512246E-04
